ID,Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
20788,1,0,31,0,6,0,0,0,2,3,1,1,1,0,0,0,0,0,2,0,0,0,19.475,0,0,0,0,0.505776637,0.468870347,1,1
22230,1,1,18,0,8,1,0,0,3,3,6,4,0,2,2,3,1,1,0,6,0,0,6.766666667,0.033333335,0,0,0,1,3,0,0
23498,1,0,34,0,8,0,0,3,2,3,4,2,2,2,1,1,0,1,3,10,1,0,37.7,0.200000003,0,0,0,0,0,0,0
7695,1,1,23,0,10,1,1,0,1,3,6,6,0,5,0,2,3,0,0,0,0,1,69.625,0,0,0,0,1,0.655745063,0,0
11498,1,0,67,1,10,0,1,1,2,3,2,3,1,2,1,1,0,0,4,1,0,1,63.8,0.200000003,0,0,0,0.968652038,1,0,1
11633,1,0,37,1,8,2,1,0,2,3,2,0,2,0,0,0,0,0,4,0,0,2,48.71428571,0,0,0,0,0.14516129,0.535557185,0,1
11871,1,1,46,1,9,1,1,0,1,3,4,2,0,3,1,3,1,0,0,0,0,1,56.46153846,0,0,0,0,1,0.995231608,0,0
14359,1,0,67,0,6,2,1,0,2,3,1,0,1,0,0,0,0,0,0,3,0,2,,0,0,0,0,,,0,0
14459,1,1,46,0,8,2,1,1,1,3,3,6,1,2,1,5,0,0,4,0,0,2,19.11111111,0,0,0,0,0.575581395,1,0,1
14950,1,0,38,0,7,2,1,0,2,3,1,1,1,0,1,0,0,1,0,0,0,0,109.2307692,0,0,0,0,1,0.77165493,0,0
15082,1,0,60,0,7,1,1,0,2,3,2,1,1,0,0,0,0,0,0,1,0,2,46.3125,0.125,0,0,0,1,0.49291498,0,0
15371,1,1,54,1,6,1,1,0,2,3,1,3,1,0,3,0,0,2,2,10,0,0,7.86440678,0,0.016949153,0.016949153,0,0.911637931,1.574353448,0,0
16072,1,0,46,1,9,0,1,0,2,3,1,1,2,0,0,0,1,0,1,0,0,3,31.1,0,0,0,0,1,2,0,1
16352,1,1,73,0,10,0,1,0,1,3,10,1,1,5,2,1,3,1,3,6,1,1,135.8,0,0,0,0,0,0,0,1
16652,1,0,63,0,8,2,1,0,2,3,1,1,1,0,0,1,0,0,2,0,0,1,,,,,,0.470914127,2,0,1
19070,1,0,62,0,9,1,1,0,2,3,2,0,1,0,0,1,0,0,0,10,1,3,100,0.214285716,0,0,0,0.346428571,0.521785714,0,1
20377,1,0,46,1,7,2,1,0,2,3,2,0,1,0,0,2,0,0,0,0,0,0,,,,,,0,0,0,0
183,1,1,30,0,8,2,2,1,2,1,8,6,1,0,5,4,0,2,4,0,0,0,115.7142857,0,0,0,0,0,0,0,0
15731,1,0,55,0,5,2,2,1,0,1,1,3,0,0,1,0,0,1,0,5,1,1,19.5,0,0,0,0,0,0,0,0
165,1,0,25,1,10,1,0,0,1,1,10,3,0,5,0,1,3,0,2,2,3,1,36.33333333,0.111111112,0,0,0,0.180428135,2,0,1
181,1,1,53,1,6,2,0,1,2,1,6,5,1,2,3,5,1,2,2,0,0,0,55,0.5,0,0.5,0,1,1,0,1
1836,1,1,74,0,10,1,0,0,1,1,5,1,3,1,1,1,1,0,0,0,0,3,17.5,0.5,0,0,0,1,2,0,1
4779,1,1,48,0,6,1,0,2,3,1,6,4,1,3,1,4,3,1,0,0,0,2,,,,,,0.707920792,1,0,1
7359,1,1,32,0,6,2,0,0,1,1,9,4,0,4,3,4,2,2,4,8,3,1,37.25,0,0,0.1875,0,0.253355705,0.61283557,0,1
8329,1,1,64,0,1,0,0,0,1,1,10,6,0,5,0,5,3,0,0,10,3,1,,,,,,1,2.554195804,0,0
8905,1,0,73,0,10,1,0,3,1,1,10,5,1,5,1,5,3,0,0,0,0,2,31.53846154,0.07692308,0,0.07692308,0,0.246341463,0.890853659,0,1
8949,1,0,71,0,9,1,0,3,0,1,7,1,1,0,5,1,0,2,0,0,0,2,37.21428571,0,0,0,0,1,1.402111324,0,1
9501,1,1,56,1,8,2,0,2,0,1,10,2,0,4,2,5,2,2,4,0,0,3,30.83333333,0.083333336,0,0.083333336,0.166666672,0.254054054,0.987162162,0,1
10003,1,1,33,0,10,1,0,2,1,1,7,3,1,3,1,1,2,0,0,0,0,1,33.33333333,0,0,0,0,1,2.1915,0,0
10370,1,1,18,1,6,2,0,1,2,1,8,6,3,3,0,5,1,0,0,0,0,3,129.7777778,0,0,0,0,0.321061644,0.625428082,0,1
10650,1,0,56,0,8,2,0,1,0,1,2,1,0,1,2,1,0,2,0,0,0,3,80.88888889,0,0,0,0,0.9375,0.501717033,0,0
10767,1,0,46,1,10,1,0,3,0,1,5,1,0,2,1,3,0,2,0,7,1,3,40.63265306,0.040816326,0,0,0,0.61828227,0.366901055,0,0
12643,1,1,33,0,9,1,0,2,3,1,8,3,2,0,2,4,0,0,0,1,0,1,76,0.5,0,0,0,0.342105263,1,0,1
13015,1,1,48,1,7,0,0,1,2,1,7,4,3,1,5,3,1,2,0,2,0,3,173.3333333,0,0,0,0,0,0,0,1
15020,1,0,41,1,9,1,0,2,0,1,7,2,0,1,3,3,0,2,0,6,2,1,34.18181818,0.090909094,0,0,0,0.984042553,0.971409574,0,1
15873,1,1,39,0,8,2,0,0,0,1,6,2,0,0,4,4,0,2,4,6,0,0,23.48888889,0.088888891,0,0.044444446,0,0.876064333,0.345553453,0,1
16655,1,1,34,0,7,0,0,1,0,1,8,6,0,0,3,5,0,2,0,2,0,0,,,,,,0,0,0,1
17594,1,0,31,0,7,0,0,1,2,1,5,2,2,0,2,1,0,1,1,10,2,0,35.84,0,0,0,0,0.060267857,0.407645089,0,1
17766,1,1,60,1,8,2,0,1,4,1,10,5,0,4,2,5,1,1,2,0,0,3,50.6,0,0,0,0,0.897233202,1,1,1
19446,1,1,51,0,6,2,0,0,0,1,2,4,1,0,2,1,0,2,4,5,3,1,65.25,0,0,0.25,0,0.237547893,1,0,1
19454,1,0,20,0,5,0,0,2,0,1,2,0,0,1,1,0,0,0,0,10,0,0,31.07692308,0.115384616,0.07692308,0,0,0.73019802,0.904084158,0,0
20179,1,1,34,1,6,0,0,3,0,1,7,5,1,2,2,4,0,2,4,0,0,0,54.83333333,0,0,0,0,1,2,0,0
20967,1,1,67,0,7,2,0,0,1,1,10,6,1,1,5,5,1,2,0,5,0,2,19.4,0,0,0,0,1,3,0,1
23187,1,0,72,0,6,2,0,2,4,1,10,5,3,2,4,4,2,1,0,6,0,2,38.02941176,0.05882353,0,0,0,0.239752514,0.282482599,0,0
25955,1,0,57,0,4,0,0,2,0,1,2,1,0,0,2,0,0,0,0,6,0,2,56,0,0,0,0,1,1.304464286,0,0
1983,1,1,40,0,10,1,1,1,3,1,10,5,1,5,1,5,3,0,4,0,0,1,16.46875,0,0,0,0,0.908918406,0.693074004,0,1
2096,1,0,24,1,7,2,1,1,1,1,7,6,3,5,0,5,2,0,0,0,0,1,11.7,0,0,0,0,0,0,0,1
6040,1,0,45,0,8,1,1,2,2,1,6,2,2,1,2,2,0,1,4,9,0,0,89.53846154,0,0,0,0,0.995704467,0.31378866,0,0
6105,1,1,59,0,9,1,1,2,1,1,9,6,3,5,2,5,3,1,4,6,2,3,,,,,,0.09798995,0.917713568,0,1
6502,1,0,37,1,10,0,1,3,4,1,10,6,1,2,5,5,1,2,4,0,0,0,48.94117647,0.05882353,0.117647059,0,0,0,0,0,1
6605,1,0,54,0,9,1,1,0,1,1,7,5,1,2,3,5,1,1,0,7,1,2,68.54545455,0,0,0,0,0.265251989,0.968832891,1,1
7723,1,1,23,1,9,1,1,1,1,1,10,6,1,4,4,5,2,1,3,10,3,3,92.08333333,0,0,0.25,0.083333336,0.17918552,0.991628959,0,0
8107,1,0,30,0,9,1,1,2,1,1,5,3,0,3,1,4,2,2,0,5,0,1,31.63636364,0,0,0,0,0.982758621,1,0,0
8388,1,0,43,0,8,2,1,2,4,1,7,6,0,2,1,5,3,1,0,0,0,1,77.25,0,0,0,0,0.330097087,1,0,0
8585,1,1,60,0,6,2,1,2,2,1,6,6,3,1,1,3,0,1,0,10,3,0,60.6,0,0,0,0,1,2,0,1
13215,1,1,36,1,9,1,1,0,0,1,8,3,0,0,5,4,0,2,3,1,0,3,9.032258065,0.096774191,0,0.096774191,0.129032254,0.510714286,3,0,1
13723,1,1,45,0,1,0,1,0,0,1,5,6,0,2,2,5,1,2,4,10,3,3,13.32307692,0,0,0,0,0.965357968,1.265300231,0,0
14430,1,1,36,0,7,0,1,3,0,1,10,6,3,5,2,5,2,1,2,0,0,1,,,,,,0.824120603,1,0,1
19585,1,0,50,0,6,0,1,1,2,1,9,0,2,2,1,5,3,1,4,10,3,1,151,0.5,0.5,0,0,0,0,0,1
20908,1,1,43,0,10,1,1,3,1,1,10,6,1,4,4,5,1,2,2,0,0,2,54.33333333,0,0,0,0,0.834355828,1,0,0
21004,1,1,18,0,10,1,1,2,4,1,9,6,0,1,5,5,1,2,4,0,0,0,182.25,0.25,0,0.25,0,0.411522634,1.002057613,0,1
22892,1,0,28,0,5,0,1,0,0,1,3,2,0,1,2,2,0,2,4,10,3,3,109.7272727,0,0,0,0.090909094,0.493786247,0.907829329,0,1
23065,1,1,43,1,6,2,1,2,2,1,8,6,1,1,1,4,0,0,0,0,2,0,,,,,,1,2,0,1
4989,1,1,54,0,9,1,2,3,1,2,3,2,0,3,1,0,1,0,0,6,0,1,44.42857143,0,0,0,0,0.499464094,0.3914791,0,1
8016,1,0,68,1,10,1,2,2,1,2,5,6,3,4,0,4,2,0,0,6,1,3,6.764705882,0.05882353,0,0,0,0.991304348,1,0,1
19945,1,1,30,0,5,1,2,0,3,2,1,4,0,0,1,1,0,0,2,10,2,0,7.944954128,0,0,0,0,1,0.843533487,0,0
22579,1,1,25,0,4,0,2,0,2,2,2,3,1,1,0,0,0,0,0,0,0,1,47.8,0,0,0,0,1,0.305648536,0,0
1623,1,1,50,0,5,1,0,1,1,2,3,1,0,3,0,1,0,0,0,0,0,0,65.42857143,0,0,0,0,0.491266376,0.797489083,0,0
2764,1,1,29,0,6,1,0,1,2,2,8,6,3,1,1,5,1,1,0,0,0,0,20.16666667,0,0,0,0,0.739669421,1,1,1
6160,1,0,32,1,10,1,0,3,1,2,10,6,3,1,4,5,0,2,0,0,0,1,125.5,0.5,0,0,0,0,0,0,1
7202,1,1,32,1,6,2,0,0,2,2,3,3,1,1,3,0,1,2,0,0,0,1,,,,,,0.334177215,0.924683544,0,1
8250,1,1,50,0,5,0,0,1,0,2,4,5,1,1,3,3,0,1,0,6,0,1,64.42307692,0,0,0,0,0.699701493,0.436119403,0,0
9356,1,1,26,1,10,1,0,1,1,2,10,6,1,5,1,5,3,0,3,0,2,1,26.16666667,0.166666672,0,0,0,0,0,0,1
9949,1,0,50,0,9,1,0,2,1,2,6,6,0,1,5,5,0,0,2,4,2,2,18.42105263,0,0,0,0,0.915238095,0.347857143,0,0
13953,1,1,50,0,9,1,0,1,1,2,6,6,0,5,2,4,2,1,4,0,0,0,,,,,,0,0,0,1
19201,1,0,70,0,5,0,0,3,4,2,1,2,0,1,1,0,0,0,0,0,0,0,91.33333333,0,0,0,0,1,2.221715328,0,0
20300,1,0,19,0,6,0,0,2,2,2,1,4,1,2,0,0,1,0,4,5,1,2,36.13333333,0,0,0,0,1,0.673892989,0,0
22736,1,1,46,1,9,1,0,2,2,2,8,2,2,2,0,4,0,0,0,10,0,3,27.6,0,0,0,0,0.920289855,2,0,1
25392,1,1,44,0,5,0,0,3,0,2,5,6,0,2,5,2,2,2,4,6,0,1,9.18852459,0.008196721,0,0,0.008196721,1,0.325825156,0,0
6383,1,1,69,0,8,2,1,0,1,2,6,3,2,4,1,4,2,1,3,0,0,0,127.3333333,0,0,0,0,1,0.637434555,0,0
6953,1,0,48,0,9,1,1,2,1,2,5,2,0,1,3,0,1,2,4,0,0,3,240.375,0,0,0,0,0,0,0,1
7087,1,1,32,1,8,2,1,1,2,2,10,3,1,3,2,5,1,0,0,7,3,2,58.25,0,0,0,0,0.957081545,3,0,1
20997,1,1,36,1,7,1,1,1,1,2,9,4,0,3,2,5,2,2,0,5,0,2,34.05,0,0,0,0,0.315712188,0.536343612,0,1
23195,1,1,65,0,10,1,1,1,2,2,8,5,2,4,1,5,3,1,0,0,0,0,32.33333333,0,0,0,0,0.979381443,2,0,1
7052,1,1,42,0,5,0,2,0,0,0,5,6,0,2,4,1,0,1,0,8,0,0,8.074074074,0,0,0,0,0.694954128,0.837729358,0,1
10309,1,0,23,0,7,2,2,1,1,0,2,0,0,1,0,1,0,0,0,0,0,2,60.5,0,0,0,0,0.892561983,0.603719008,0,1
14991,1,1,74,0,6,2,2,0,0,0,8,6,1,1,4,3,0,2,2,0,0,0,62.5,0,0,0,0,1,1.948,0,1
19752,1,1,54,0,6,2,2,2,0,0,7,6,1,2,1,3,0,0,0,0,0,0,,,,,,0,0,0,1
23676,1,0,66,0,4,0,2,3,0,0,5,5,2,0,2,1,0,1,0,2,1,0,34.5,0,0,0,0,0,0,0,1
24768,1,1,71,0,5,0,2,0,0,0,4,1,1,0,3,0,0,2,0,3,0,0,16,0,0,0,0,0.71875,1,0,1
25211,1,0,42,0,6,2,2,0,1,0,3,4,0,3,0,1,1,0,0,0,0,1,,,,,,0,0,0,1
26646,1,0,31,0,7,0,2,0,1,0,2,0,0,0,2,0,0,1,2,6,2,1,45.7,0.050000001,0,0,0,0.796498906,0.399617068,0,0
499,1,1,47,0,4,0,0,1,4,0,10,6,3,5,1,4,3,1,0,0,0,0,,,,,,1,2,0,1
600,1,1,26,0,5,0,0,0,0,0,9,5,0,5,1,5,3,1,4,10,1,1,27.76190476,0.142857149,0,0,0,0,0,0,1
1620,1,0,31,0,4,0,0,3,4,0,2,6,1,1,3,2,0,2,0,2,0,2,,,,,,0.486607143,1.630580357,0,0
2637,1,0,67,0,5,1,0,1,2,0,3,1,2,0,1,0,0,1,0,0,0,1,39.25,0,0,0,0,1,2,0,1
7319,1,0,31,0,5,0,0,1,0,0,10,2,0,2,3,5,1,2,0,0,0,0,11,0,0,0,0,1,1,0,0
11201,1,0,46,0,7,2,0,1,4,0,4,2,1,1,2,1,1,2,3,3,3,1,267.5,0,1,0,0,0,0,0,1
11240,1,1,20,0,5,0,0,2,0,0,5,1,2,2,1,1,1,1,4,0,0,2,66.25,0,0,0,0,1,1,0,1
12647,1,0,35,0,6,2,0,2,1,0,7,1,0,4,1,3,0,1,0,10,0,0,56.95,0,0.050000001,0,0,0.559262511,0.320676032,0,0
13906,1,0,67,0,5,0,0,1,0,0,4,1,1,1,3,2,0,2,0,0,0,0,72.6,0,0,0,0,0,0,0,1
21079,1,1,58,0,5,0,0,1,1,0,10,6,1,5,0,5,3,0,0,0,0,0,,,,,,0.777777778,1,0,1
21806,1,1,75,0,7,2,0,3,1,0,9,6,0,2,3,5,1,2,4,0,0,1,19.17857143,0,0,0,0,0.631284916,1.360335196,0,0
22442,1,0,38,0,6,2,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,3,243,0,0,0,0,0.991769547,2.004115226,0,0
22906,1,1,43,1,6,2,0,0,0,0,3,2,0,1,1,1,1,0,0,0,0,3,,,,,,0,0,0,1
23094,1,1,73,0,7,2,0,3,2,0,4,3,0,1,3,1,1,2,0,8,1,2,68.14285714,0,0,0,0,1,2.297169811,0,1
23371,1,0,63,1,5,1,0,1,4,0,7,1,1,1,1,4,0,1,0,0,0,0,62,1,0,0,0,0.661290323,1,0,1
23380,1,0,48,0,4,0,0,3,1,0,6,6,3,5,0,3,3,0,0,0,0,0,,,,,,0,0,0,1
23645,1,1,46,1,5,0,0,2,1,0,5,5,1,3,1,2,2,0,4,0,0,1,85,0,0,0,0.200000003,0.277647059,0.859411765,0,1
24698,1,1,68,0,6,2,0,1,0,0,4,2,1,1,3,1,0,1,0,0,0,2,,,,,,0,0,0,1
24975,1,1,72,0,4,0,0,0,4,0,2,3,0,0,0,0,0,0,0,6,0,0,169.3333333,0,0,0,0,0.852362205,1.437992126,0,1
25000,1,1,40,0,5,0,0,0,0,0,5,6,0,2,4,5,2,2,4,2,3,0,38.41666667,0.166666672,0,0.083333336,0,0,0,1,1
25253,1,0,43,0,5,0,0,2,0,0,1,6,0,0,2,1,0,1,0,0,0,0,,,,,,0,0,1,1
26442,1,1,69,0,8,2,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,4.569230769,0,0,0.007692308,0,0.595959596,0.61489899,1,1
26734,1,0,35,0,4,0,0,3,0,0,1,2,0,0,1,2,0,1,2,0,0,0,25.86666667,0.200000003,0,0,0,0.574742268,0.941365979,0,0
753,1,1,50,0,6,2,1,2,1,0,5,2,0,4,1,2,3,0,0,0,0,1,,,,,,1,2,0,1
2001,1,0,55,0,9,1,1,0,1,0,9,1,0,5,1,5,3,1,0,6,1,2,17.52173913,0,0,0,0,1,1.812655087,0,0
4946,1,1,53,0,6,2,1,3,2,0,7,6,1,3,4,5,1,1,4,10,1,1,11.37037037,0.111111112,0,0.074074075,0,0.856677524,1,0,0
6931,1,1,57,0,7,2,1,2,1,0,10,6,2,5,1,5,3,0,0,7,0,1,,,,,,0,0,0,1
7159,1,0,76,1,8,2,1,2,0,0,10,6,3,1,5,5,1,2,0,1,3,3,15.25714286,0.028571429,0,0,0,0.322097378,1.367977528,0,1
7785,1,1,63,0,6,2,1,0,0,0,6,6,0,0,5,5,0,2,1,9,0,1,12.42857143,0,0,0.06122449,0.040816326,0,0.599753695,0,1
8915,1,1,49,1,9,1,1,1,2,0,10,6,3,3,2,5,2,2,0,4,1,1,56,0.200000003,0,0,0,0.821428571,3,0,1
11849,1,0,70,0,5,0,1,0,2,0,6,3,1,3,0,4,1,0,0,0,0,1,70.5,0.25,0,0,0,0,0,0,1
12323,1,0,44,0,5,0,1,3,2,0,7,2,2,0,3,4,0,2,0,0,0,0,12.8,0,0,0,0,0,0,0,0
19012,1,1,60,0,5,0,1,1,0,0,4,4,0,0,4,3,0,2,0,6,0,1,193.75,0,0,0,0,0.621935484,0.942580645,0,1
19276,1,1,58,0,7,2,1,2,0,0,8,6,0,1,2,5,0,2,4,0,3,1,11.29032258,0.290322572,0,0.258064508,0,1,3,0,1
25895,1,0,46,0,4,0,1,2,4,0,3,2,1,0,1,1,0,1,0,1,0,1,41.5,0,0,0,0,0,0,0,1
26355,1,0,71,0,8,2,1,3,4,0,1,1,0,1,0,0,0,0,2,2,3,0,20.6,0,0.100000001,0,0.100000001,0,0,0,0
9998,1,1,54,0,6,2,2,0,2,3,1,1,1,0,1,0,0,0,0,6,0,0,148.8,0,0,0,0,0.971774194,0.490927419,0,1
10457,1,0,56,0,7,0,2,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,40.36842105,0,0,0,0,0.750325945,0.476205997,0,0
20587,1,1,54,0,8,1,2,3,2,3,2,2,1,1,1,0,0,0,0,10,0,0,112.2307692,0,0,0,0,0.20699109,0.2503427,0,1
252,1,0,28,1,10,1,0,2,2,3,3,3,1,2,0,2,2,0,4,3,3,1,24.11111111,0.222222224,0,0,0,0.771889401,3.366359447,0,1
1857,1,1,59,0,9,1,0,3,2,3,10,6,2,3,0,5,2,0,0,8,0,1,41.125,0,0,0.125,0,0.416413374,1,0,1
2194,1,0,62,0,6,2,0,3,2,3,2,2,2,0,0,1,0,0,0,7,1,2,18.35416667,0,0,0,0,0.610669694,1.243757094,0,1
5975,1,0,24,1,8,0,0,1,4,3,7,6,2,2,2,5,2,2,2,0,0,0,56.83333333,0,0,0,0,0,0,0,1
7072,1,1,64,0,6,2,0,2,4,3,5,4,2,3,2,2,1,0,0,0,0,0,25.48,0,0,0,0,1,1.720172684,0,0
9028,1,0,42,0,6,1,0,1,2,3,2,0,1,0,0,1,0,0,3,1,0,3,51.72727273,0,0,0,0,0.038664323,0.320957821,0,0
13235,1,0,65,0,6,2,0,1,2,3,1,3,1,0,0,3,0,0,0,0,0,0,,,,,,0.682926829,2,0,1
15273,1,1,25,0,8,2,0,2,2,3,2,4,2,0,0,0,0,0,0,10,1,0,109.8888889,0,0,0,0,0.736097068,1.477249747,0,0
15902,1,1,69,0,9,1,0,0,2,3,9,1,1,5,0,4,3,0,0,0,0,0,,,,,,0,0,0,0
16692,1,1,19,0,4,1,0,2,2,3,6,6,3,1,5,2,0,1,1,8,0,0,58.36363636,0,0,0.090909094,0,0.200934579,0.568925234,0,1
19520,1,0,65,0,5,1,0,1,2,3,1,0,0,0,0,0,0,0,3,10,1,2,45.63636364,0.121212125,0.030303031,0,0,0.470783533,0.970119522,0,1
20818,1,1,74,0,10,1,0,1,2,3,10,6,2,5,1,3,2,1,4,6,1,3,33.17391304,0,0,0.086956523,0.043478262,1,1.436107471,0,1
24032,1,0,65,1,9,1,0,3,2,3,1,0,1,0,0,0,0,0,3,0,0,1,25.72727273,0.045454547,0,0,0,0.932862191,0.645318021,0,1
2094,1,1,38,1,10,1,1,0,2,3,10,3,2,5,0,3,3,0,0,10,0,1,32.80952381,0.238095239,0,0,0,1,1.590348331,0,1
2662,1,0,51,0,5,0,1,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,69.33333333,0,0,0,0,1,1.756009615,0,0
6724,1,0,27,1,8,0,1,0,2,3,4,1,3,0,0,1,0,0,2,0,0,2,44.26923077,0,0,0,0,0.798436142,0.634665508,0,1
9853,1,0,42,0,10,1,1,0,2,3,8,6,3,3,0,5,2,0,4,6,0,0,23.16,0,0.039999999,0,0,1,1.892487047,0,0
11301,1,1,64,0,7,2,1,0,2,3,3,3,1,2,0,4,1,0,0,0,0,3,23.02777778,0,0,0,0,0.991556092,0.440591074,0,1
15400,1,1,45,1,6,2,1,0,2,3,1,0,1,0,0,0,0,0,0,6,0,3,108.5,0,0,0,0,0.139976959,0.210397465,0,1
17625,1,1,56,0,4,0,1,1,2,3,2,4,1,1,0,0,1,0,0,0,0,0,5.5,0.071428575,0,0.071428575,0,0.272727273,1,0,1
18525,1,0,32,0,7,0,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,3,34.725,0.025,0,0,0,1,1.051835853,0,0
12379,1,0,73,0,8,2,2,3,0,1,10,6,3,1,4,5,0,2,0,0,0,0,,,,,,0,0,0,1
21209,1,0,19,0,5,0,2,2,2,1,6,1,3,1,0,2,0,0,0,0,0,3,50.93333333,0,0,0,0,0.988219895,1.434227749,0,0
21441,1,0,24,0,6,2,2,1,2,1,6,1,1,1,1,2,0,2,0,0,0,1,,,,,,1,1,0,1
25060,1,1,56,0,3,1,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,7.296296296,0,0,0,0,0.974619289,3,0,0
80,1,0,75,0,5,0,0,2,1,1,6,4,1,2,2,1,1,1,0,1,0,1,33.47368421,0,0,0,0,0.878930818,0.574292453,0,0
81,1,0,64,0,5,0,0,0,2,1,10,6,3,5,2,5,3,1,0,0,0,2,32.2,0,0,0,0,0.01242236,1,0,1
167,1,0,61,1,6,1,0,3,4,1,8,6,2,0,3,5,0,2,4,6,2,1,141.1666667,0,0,0,0,0.309327037,0.431227863,0,1
912,1,1,63,0,6,2,0,2,1,1,8,6,0,5,3,4,2,2,0,0,0,1,16.875,0,0,0,0,1,3,0,0
1157,1,1,45,1,6,2,0,3,0,1,8,6,0,1,5,5,0,2,4,10,3,3,29.5,0.083333336,0,0.166666672,0,0,0,0,0
1619,1,0,21,0,5,0,0,3,2,1,7,6,3,0,1,5,0,1,0,0,0,1,300,0,0,0,0,1,1.2175,1,1
1737,1,1,46,0,1,1,0,3,3,1,10,4,1,5,1,3,2,2,1,0,0,3,,,,,,1,1,1,1
1895,1,1,74,0,4,0,0,0,2,1,7,1,1,3,0,5,2,0,0,0,0,1,60.33333333,0,0,0,0,1,2,0,0
2013,1,1,26,1,1,0,0,0,1,1,10,1,2,5,2,2,3,1,2,7,0,1,35.93333333,0,0,0,0,1,1.35528757,0,1
2501,1,1,21,0,1,0,0,0,1,1,10,2,0,5,3,5,3,2,2,0,0,2,,,,,,0,0,0,1
3393,1,0,33,0,7,2,0,0,1,1,4,6,1,2,0,2,2,0,0,0,0,0,87.66666667,0,0,0,0,1,3,0,1
4682,1,1,60,1,10,1,0,2,2,1,10,4,1,5,1,5,3,0,0,0,0,1,,,,,,0,0,1,1
8129,1,0,41,0,7,2,0,0,1,1,10,6,3,5,4,5,3,2,2,0,0,2,,,,,,0.183615819,0.515889831,0,1
9442,1,1,72,0,7,0,0,2,0,1,9,4,0,2,2,5,0,2,0,2,0,2,61.42857143,0,0,0.142857149,0,0,0,1,1
14593,1,1,57,0,6,0,0,1,0,1,3,5,1,0,2,2,0,2,0,6,0,1,6.489361702,0,0,0.063829787,0.08510638,0.980327869,2,0,1
15996,1,1,33,0,6,2,0,1,0,1,6,2,2,0,1,4,0,1,2,6,1,3,23.875,0,0,0,0,1,2,0,1
21384,1,1,46,0,5,0,0,1,1,1,6,6,2,2,1,5,2,0,4,6,3,2,39.22222222,0,0,0.111111112,0,0,0,0,0
22573,1,1,30,0,5,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,1,1.963709677,0,0
24184,1,1,32,1,8,2,0,3,0,1,6,1,0,0,5,3,0,2,4,8,3,2,,,,,,0,0,0,1
24982,1,0,64,1,6,2,0,3,4,1,1,0,0,0,1,0,0,1,0,3,0,0,40.53333333,0,0,0,0,1,0.600740132,0,0
272,1,1,59,0,9,2,1,3,1,1,10,6,0,5,2,5,3,0,0,0,0,1,,,,,,0,0,0,1
2274,1,1,70,1,6,2,1,0,0,1,5,6,1,0,5,5,0,2,4,10,3,1,6.465517241,0.011494253,0,0.028735632,0.022988506,0.519111111,0.324666667,0,1
2622,1,0,18,0,9,0,1,1,4,1,9,6,1,0,3,5,0,2,4,0,0,0,181.4,0,0,0,0,0,0,0,1
10401,1,1,44,0,8,2,1,1,2,1,9,6,3,4,0,5,3,0,0,6,0,0,92.66666667,0,0,0,0,0,0,0,1
10554,1,1,28,0,10,1,1,3,1,1,10,4,0,5,1,5,3,1,4,10,0,2,90.1,0,0,0.100000001,0,0.195338513,0.405382908,0,1
11390,1,0,73,0,9,1,1,2,4,1,10,2,1,5,1,1,3,1,0,0,0,1,73.5,0,0,0,0,0.955782313,1,0,0
16408,1,1,57,1,9,1,1,1,1,1,8,3,1,1,4,4,2,2,0,0,0,1,114.3333333,0,0,0,0,0.411078717,1,0,1
19747,1,1,60,0,6,2,1,0,1,1,8,6,0,3,0,5,2,0,0,5,0,2,30.11111111,0,0,0,0,0,0,0,1
6328,1,0,69,0,10,1,2,0,2,2,10,6,1,5,2,5,3,1,4,3,1,3,62.57142857,0,0.142857149,0,0.285714298,0.283105023,0.83390411,0,1
10805,1,1,51,0,6,2,2,1,2,2,10,5,3,5,2,1,2,1,0,0,0,0,39,0,0,0,0,0.774358974,1,0,0
18185,1,0,60,0,4,0,2,0,0,2,2,0,0,0,1,0,0,0,0,2,0,0,194,0,0,0,0,1,0.941365979,0,0
22375,1,1,61,0,7,2,2,0,0,2,4,6,0,0,3,3,0,2,4,10,3,0,14.14285714,0.190476194,0,0.047619049,0.142857149,0.993265993,2,0,0
